date,region,ai_tool,visits,traffic_share_percent,avg_visit_duration,pages_per_visit,bounce_rate
2021-01-01,Worldwide,ChatGPT,1559982,5.78,134.3,3.69,29.44
2021-02-01,Worldwide,ChatGPT,2070728,6.04,119.0,2.62,42.91
2021-03-01,Worldwide,ChatGPT,2042400,6.02,132.2,2.96,42.25
2021-04-01,Worldwide,ChatGPT,2166085,6.08,106.2,2.78,41.3
2021-05-01,Worldwide,ChatGPT,2158960,6.08,109.6,2.76,45.87
2021-06-01,Worldwide,ChatGPT,2470214,6.24,122.5,3.5,44.46
2021-07-01,Worldwide,ChatGPT,2073332,6.04,143.2,2.76,43.31
2021-08-01,Worldwide,ChatGPT,2357233,6.18,138.6,3.12,38.43
2021-09-01,Worldwide,ChatGPT,2177710,6.09,105.1,3.55,44.72
2021-10-01,Worldwide,ChatGPT,1934348,5.97,116.3,3.33,43.13
2021-11-01,Worldwide,ChatGPT,2107158,6.05,104.6,3.21,38.86
2021-12-01,Worldwide,ChatGPT,2295995,6.15,124.6,3.24,42.68
2022-01-01,Worldwide,ChatGPT,2578254,6.29,125.6,3.41,55.26
2022-02-01,Worldwide,ChatGPT,2646286,6.32,130.2,4.22,37.21
2022-03-01,Worldwide,ChatGPT,2604693,6.3,113.0,2.97,34.5
2022-04-01,Worldwide,ChatGPT,2793518,6.4,122.5,3.22,41.88
2022-05-01,Worldwide,ChatGPT,2879539,6.44,120.0,2.62,41.69
2022-06-01,Worldwide,ChatGPT,2713000,6.36,112.4,2.62,43.23
2022-07-01,Worldwide,ChatGPT,2799638,6.4,129.8,2.89,42.02
2022-08-01,Worldwide,ChatGPT,2607850,6.3,117.9,3.83,34.34
2022-09-01,Worldwide,ChatGPT,2619660,6.31,137.2,3.05,40.1
2022-10-01,Worldwide,ChatGPT,2210097,6.11,135.8,2.88,38.56
2022-11-01,Worldwide,ChatGPT,2417276,6.21,115.8,3.34,38.46
2022-12-01,Worldwide,ChatGPT,2550412,6.28,130.3,3.21,40.26
2023-01-01,Worldwide,ChatGPT,2958554,6.48,125.3,2.59,39.41
2023-02-01,Worldwide,ChatGPT,3098367,6.55,119.0,3.21,32.27
2023-03-01,Worldwide,ChatGPT,3386766,6.69,134.4,3.35,36.69
2023-04-01,Worldwide,ChatGPT,3526903,6.76,107.1,3.39,41.95
2023-05-01,Worldwide,ChatGPT,3621412,6.81,131.9,2.62,43.19
2023-06-01,Worldwide,ChatGPT,3455020,6.73,117.7,3.03,37.53
2023-07-01,Worldwide,ChatGPT,3272874,6.64,122.5,2.8,35.81
2023-08-01,Worldwide,ChatGPT,3126603,6.56,127.7,3.11,30.91
2023-09-01,Worldwide,ChatGPT,2974331,6.49,121.2,2.94,40.42
2023-10-01,Worldwide,ChatGPT,2984901,6.49,130.0,2.0,40.43
2023-11-01,Worldwide,ChatGPT,3249936,6.62,121.7,3.43,37.18
2023-12-01,Worldwide,ChatGPT,3229509,6.61,106.3,2.97,43.7
2024-01-01,Worldwide,ChatGPT,3426646,6.71,114.4,3.14,42.63
2024-02-01,Worldwide,ChatGPT,3678119,6.84,135.6,2.94,43.51
2024-03-01,Worldwide,ChatGPT,3980052,6.99,125.7,2.84,47.77
2024-04-01,Worldwide,ChatGPT,4011025,7.01,135.2,2.8,42.72
2024-05-01,Worldwide,ChatGPT,4294826,7.15,119.6,2.91,40.07
2024-06-01,Worldwide,ChatGPT,3884617,6.94,126.9,2.28,32.85
2024-07-01,Worldwide,ChatGPT,3703690,6.85,127.3,3.06,35.3
2024-08-01,Worldwide,ChatGPT,3770322,6.89,93.4,3.32,39.3
2024-09-01,Worldwide,ChatGPT,3593680,6.8,115.7,2.9,44.87
2024-10-01,Worldwide,ChatGPT,3190577,6.6,116.5,2.73,40.92
2024-11-01,Worldwide,ChatGPT,3583727,6.79,114.6,3.2,41.97
2024-12-01,Worldwide,ChatGPT,3955584,6.98,126.5,3.34,42.66
2025-01-01,Worldwide,ChatGPT,3929755,6.96,125.4,3.18,36.5
2025-02-01,Worldwide,ChatGPT,4189803,7.09,115.8,2.96,34.62
2025-03-01,Worldwide,ChatGPT,4488981,7.24,117.1,2.32,35.71
2025-04-01,Worldwide,ChatGPT,4880420,7.44,116.4,2.85,27.26
2025-05-01,Worldwide,ChatGPT,4645836,7.32,99.0,3.14,38.31
2025-06-01,Worldwide,ChatGPT,4516997,7.26,115.2,2.66,42.64
2025-07-01,Worldwide,ChatGPT,4301300,7.15,128.5,2.56,45.62
2025-08-01,Worldwide,ChatGPT,3931578,6.97,106.1,3.51,39.33
2025-09-01,Worldwide,ChatGPT,3940850,6.97,113.3,2.98,32.79
2025-10-01,Worldwide,ChatGPT,3845946,6.92,117.0,2.6,51.32
2025-11-01,Worldwide,ChatGPT,3853078,6.93,104.7,3.0,43.56
2025-12-01,Worldwide,ChatGPT,4235919,7.12,129.0,3.76,34.41
2026-01-01,Worldwide,ChatGPT,4543310,7.27,132.3,2.19,44.14
2026-02-01,Worldwide,ChatGPT,4834506,7.42,104.7,2.74,41.83
2026-03-01,Worldwide,ChatGPT,5010306,7.51,107.8,2.49,43.56
2026-04-01,Worldwide,ChatGPT,5465749,7.73,126.9,2.55,34.86
2026-05-01,Worldwide,ChatGPT,5161122,7.58,119.9,3.03,39.73
2026-06-01,Worldwide,ChatGPT,5350503,7.68,118.9,2.53,38.24
2019-01-01,Worldwide,Gemini,350129,5.18,139.5,2.94,33.5
2019-02-01,Worldwide,Gemini,233682,5.12,121.7,2.67,37.48
2019-03-01,Worldwide,Gemini,360326,5.18,125.1,2.9,33.81
2019-04-01,Worldwide,Gemini,164170,5.08,107.7,3.21,42.98
2019-05-01,Worldwide,Gemini,0,5.0,120.3,3.15,34.9
2019-06-01,Worldwide,Gemini,331437,5.17,128.2,2.97,49.75
2019-07-01,Worldwide,Gemini,472214,5.24,124.0,2.78,42.13
2019-08-01,Worldwide,Gemini,656400,5.33,122.9,2.94,35.97
2019-09-01,Worldwide,Gemini,444972,5.22,128.2,3.35,48.67
2019-10-01,Worldwide,Gemini,530368,5.27,117.3,2.84,29.35
2019-11-01,Worldwide,Gemini,606804,5.3,96.2,3.48,41.52
2019-12-01,Worldwide,Gemini,457277,5.23,131.0,3.74,42.81
2020-01-01,Worldwide,Gemini,634652,5.32,120.1,3.13,38.36
2020-02-01,Worldwide,Gemini,928135,5.46,122.8,3.06,32.89
2020-03-01,Worldwide,Gemini,815087,5.41,108.8,3.04,36.03
2020-04-01,Worldwide,Gemini,1314240,5.66,108.3,2.99,39.27
2020-05-01,Worldwide,Gemini,855882,5.43,113.8,3.05,41.16
2020-06-01,Worldwide,Gemini,1121033,5.56,110.8,2.97,38.36
2020-07-01,Worldwide,Gemini,934418,5.47,103.4,3.4,35.01
2020-08-01,Worldwide,Gemini,1041419,5.52,117.5,2.66,33.42
2020-09-01,Worldwide,Gemini,739314,5.37,128.4,2.72,34.95
2020-10-01,Worldwide,Gemini,1182449,5.59,109.5,2.89,35.33
2020-11-01,Worldwide,Gemini,1098120,5.55,125.1,2.42,40.85
2020-12-01,Worldwide,Gemini,1157075,5.58,120.9,2.73,35.28
2021-01-01,Worldwide,Gemini,1078408,5.54,117.0,2.75,31.0
2021-02-01,Worldwide,Gemini,1405881,5.7,142.2,2.97,38.66
2021-03-01,Worldwide,Gemini,1544330,5.77,116.2,3.61,37.2
2021-04-01,Worldwide,Gemini,1743182,5.87,120.5,2.79,33.63
2021-05-01,Worldwide,Gemini,1582675,5.79,115.0,2.63,44.07
2021-06-01,Worldwide,Gemini,1539346,5.77,110.9,3.12,35.3
2021-07-01,Worldwide,Gemini,1472127,5.74,113.7,3.21,34.65
2021-08-01,Worldwide,Gemini,1579702,5.79,121.9,3.42,40.88
2021-09-01,Worldwide,Gemini,1313856,5.66,140.0,3.09,43.77
2021-10-01,Worldwide,Gemini,1474981,5.74,115.4,2.66,38.64
2021-11-01,Worldwide,Gemini,1427759,5.71,115.1,3.06,33.33
2021-12-01,Worldwide,Gemini,1401252,5.7,135.2,2.44,52.36
2022-01-01,Worldwide,Gemini,1886720,5.94,115.1,2.89,31.26
2022-02-01,Worldwide,Gemini,1910273,5.96,115.8,3.45,38.96
2022-03-01,Worldwide,Gemini,2096510,6.05,127.0,2.65,37.97
2022-04-01,Worldwide,Gemini,2127105,6.06,107.7,3.05,41.69
2022-05-01,Worldwide,Gemini,2116468,6.06,108.7,3.0,30.22
2022-06-01,Worldwide,Gemini,2123877,6.06,123.7,2.84,35.71
2022-07-01,Worldwide,Gemini,2065960,6.03,122.6,2.67,33.99
2022-08-01,Worldwide,Gemini,1946128,5.97,116.2,3.09,39.53
2022-09-01,Worldwide,Gemini,1940359,5.97,114.1,3.26,42.0
2022-10-01,Worldwide,Gemini,2285695,6.14,127.9,3.78,40.81
2022-11-01,Worldwide,Gemini,2131375,6.07,117.9,2.94,43.28
2022-12-01,Worldwide,Gemini,2156887,6.08,110.1,2.23,29.89
2023-01-01,Worldwide,Gemini,2495866,6.25,124.7,3.52,38.16
2023-02-01,Worldwide,Gemini,2556412,6.28,134.0,3.35,33.77
2023-03-01,Worldwide,Gemini,2468841,6.23,112.5,3.79,47.22
2023-04-01,Worldwide,Gemini,2756411,6.38,119.5,3.0,45.25
2023-05-01,Worldwide,Gemini,2937337,6.47,98.9,3.07,43.47
2023-06-01,Worldwide,Gemini,2540337,6.27,121.3,2.76,30.35
2023-07-01,Worldwide,Gemini,2506252,6.25,129.9,2.98,39.05
2023-08-01,Worldwide,Gemini,2297167,6.15,120.8,3.07,36.02
2023-09-01,Worldwide,Gemini,2443247,6.22,126.6,3.32,33.05
2023-10-01,Worldwide,Gemini,2341308,6.17,112.6,2.69,41.18
2023-11-01,Worldwide,Gemini,2524104,6.26,123.3,2.97,40.32
2023-12-01,Worldwide,Gemini,2725860,6.36,134.9,2.64,35.05
2024-01-01,Worldwide,Gemini,2836540,6.42,122.5,3.19,40.34
2024-02-01,Worldwide,Gemini,2942520,6.47,126.1,3.53,36.38
2024-03-01,Worldwide,Gemini,3201144,6.6,123.6,2.83,31.88
2024-04-01,Worldwide,Gemini,3591379,6.8,120.9,2.58,35.68
2024-05-01,Worldwide,Gemini,3425565,6.71,102.8,3.44,38.92
2024-06-01,Worldwide,Gemini,3306535,6.65,104.3,2.81,35.71
2024-07-01,Worldwide,Gemini,2896297,6.45,116.4,2.51,37.58
2024-08-01,Worldwide,Gemini,3293987,6.65,119.5,3.5,40.69
2024-09-01,Worldwide,Gemini,2966455,6.48,113.8,2.48,40.54
2024-10-01,Worldwide,Gemini,2718738,6.36,120.4,2.74,38.47
2024-11-01,Worldwide,Gemini,2904359,6.45,118.5,3.12,39.73
2024-12-01,Worldwide,Gemini,3102087,6.55,124.9,3.11,46.79
2025-01-01,Worldwide,Gemini,3318582,6.66,121.1,2.78,39.25
2025-02-01,Worldwide,Gemini,3780930,6.89,117.6,3.18,29.53
2025-03-01,Worldwide,Gemini,4020401,7.01,131.0,2.84,47.82
2025-04-01,Worldwide,Gemini,3659600,6.83,119.9,2.24,36.18
2025-05-01,Worldwide,Gemini,4005344,7.0,136.7,3.24,45.09
2025-06-01,Worldwide,Gemini,4012543,7.01,118.8,3.02,44.74
2025-07-01,Worldwide,Gemini,3639266,6.82,122.4,2.99,35.78
2025-08-01,Worldwide,Gemini,3584853,6.79,126.9,2.85,37.29
2025-09-01,Worldwide,Gemini,3664757,6.83,122.9,3.51,40.79
2025-10-01,Worldwide,Gemini,3469319,6.73,112.6,2.88,45.21
2025-11-01,Worldwide,Gemini,3415851,6.71,140.9,3.56,39.15
2025-12-01,Worldwide,Gemini,3686263,6.84,101.6,2.56,43.28
2026-01-01,Worldwide,Gemini,4036343,7.02,134.0,3.05,34.36
2026-02-01,Worldwide,Gemini,4097008,7.05,113.9,3.23,39.46
2026-03-01,Worldwide,Gemini,4281269,7.14,106.9,3.26,36.87
2026-04-01,Worldwide,Gemini,4478115,7.24,117.0,2.75,42.38
2026-05-01,Worldwide,Gemini,4606470,7.3,141.2,2.85,34.91
2026-06-01,Worldwide,Gemini,4504800,7.25,117.5,2.45,39.12
2019-01-01,Worldwide,Copilot,365720,5.18,113.8,3.28,43.36
2019-02-01,Worldwide,Copilot,527428,5.26,120.7,2.41,33.91
2019-03-01,Worldwide,Copilot,663284,5.33,132.6,3.44,41.17
2019-04-01,Worldwide,Copilot,563423,5.28,100.7,3.4,37.99
2019-05-01,Worldwide,Copilot,438019,5.22,123.8,3.63,40.86
2019-06-01,Worldwide,Copilot,423700,5.21,115.7,2.77,37.3
2019-07-01,Worldwide,Copilot,692647,5.35,126.3,3.37,48.73
2019-08-01,Worldwide,Copilot,565137,5.28,117.2,3.36,47.08
2019-09-01,Worldwide,Copilot,443825,5.22,108.6,3.16,47.99
2019-10-01,Worldwide,Copilot,502493,5.25,113.6,2.76,38.3
2019-11-01,Worldwide,Copilot,348078,5.17,107.5,3.01,33.35
2019-12-01,Worldwide,Copilot,591264,5.3,119.9,3.28,37.53
2020-01-01,Worldwide,Copilot,938386,5.47,118.3,2.87,40.37
2020-02-01,Worldwide,Copilot,909312,5.45,124.8,2.98,50.92
2020-03-01,Worldwide,Copilot,787780,5.39,131.6,3.05,47.21
2020-04-01,Worldwide,Copilot,841520,5.42,125.8,3.66,34.92
2020-05-01,Worldwide,Copilot,1013194,5.51,126.8,2.6,33.2
2020-06-01,Worldwide,Copilot,1000716,5.5,120.8,3.02,40.56
2020-07-01,Worldwide,Copilot,961925,5.48,129.4,2.85,42.05
2020-08-01,Worldwide,Copilot,555644,5.28,140.6,3.24,38.26
2020-09-01,Worldwide,Copilot,610519,5.31,122.3,3.05,39.35
2020-10-01,Worldwide,Copilot,675929,5.34,125.2,3.4,44.66
2020-11-01,Worldwide,Copilot,499765,5.25,113.8,3.56,38.62
2020-12-01,Worldwide,Copilot,1147440,5.57,114.6,3.15,33.51
2021-01-01,Worldwide,Copilot,1102051,5.55,133.3,2.68,33.36
2021-02-01,Worldwide,Copilot,999809,5.5,108.0,3.42,44.17
2021-03-01,Worldwide,Copilot,1236624,5.62,107.1,2.88,28.76
2021-04-01,Worldwide,Copilot,1493315,5.75,114.0,3.18,41.41
2021-05-01,Worldwide,Copilot,1114833,5.56,141.9,3.24,34.95
2021-06-01,Worldwide,Copilot,1089014,5.54,97.5,2.57,41.73
2021-07-01,Worldwide,Copilot,1145395,5.57,121.4,3.33,39.62
2021-08-01,Worldwide,Copilot,958443,5.48,104.7,3.43,36.11
2021-09-01,Worldwide,Copilot,1051450,5.53,127.7,2.82,42.67
2021-10-01,Worldwide,Copilot,972657,5.49,139.7,2.76,39.98
2021-11-01,Worldwide,Copilot,937501,5.47,116.2,2.67,35.63
2021-12-01,Worldwide,Copilot,1357904,5.68,144.9,3.05,50.1
2022-01-01,Worldwide,Copilot,1096279,5.55,130.9,3.04,47.08
2022-02-01,Worldwide,Copilot,1489455,5.74,114.6,3.17,40.35
2022-03-01,Worldwide,Copilot,1164219,5.58,119.2,3.36,37.99
2022-04-01,Worldwide,Copilot,1254602,5.63,126.8,3.07,43.12
2022-05-01,Worldwide,Copilot,1401011,5.7,112.6,2.39,42.85
2022-06-01,Worldwide,Copilot,1287843,5.64,118.7,3.46,47.56
2022-07-01,Worldwide,Copilot,1379306,5.69,107.5,3.55,37.18
2022-08-01,Worldwide,Copilot,1409482,5.7,108.7,2.96,49.51
2022-09-01,Worldwide,Copilot,1180061,5.59,120.1,2.92,38.77
2022-10-01,Worldwide,Copilot,1054318,5.53,136.2,2.46,39.08
2022-11-01,Worldwide,Copilot,1328960,5.66,110.9,3.97,41.32
2022-12-01,Worldwide,Copilot,1127217,5.56,126.7,3.15,44.68
2023-01-01,Worldwide,Copilot,1508600,5.75,114.3,3.08,38.86
2023-02-01,Worldwide,Copilot,1512989,5.76,127.9,3.44,37.92
2023-03-01,Worldwide,Copilot,1768611,5.88,129.2,2.29,46.13
2023-04-01,Worldwide,Copilot,2108671,6.05,132.3,2.94,39.75
2023-05-01,Worldwide,Copilot,1898345,5.95,133.9,2.54,42.13
2023-06-01,Worldwide,Copilot,1798002,5.9,139.7,3.16,44.15
2023-07-01,Worldwide,Copilot,1693256,5.85,119.2,2.91,47.16
2023-08-01,Worldwide,Copilot,1571433,5.79,121.5,3.16,43.94
2023-09-01,Worldwide,Copilot,1497097,5.75,110.4,3.07,38.28
2023-10-01,Worldwide,Copilot,1693838,5.85,111.0,2.5,41.31
2023-11-01,Worldwide,Copilot,1597062,5.8,115.2,3.01,40.13
2023-12-01,Worldwide,Copilot,1826439,5.91,134.2,3.4,31.35
2024-01-01,Worldwide,Copilot,1767928,5.88,116.2,3.2,48.67
2024-02-01,Worldwide,Copilot,1824950,5.91,139.8,2.83,35.98
2024-03-01,Worldwide,Copilot,2164192,6.08,114.1,3.06,40.14
2024-04-01,Worldwide,Copilot,2138553,6.07,137.8,3.15,42.09
2024-05-01,Worldwide,Copilot,1954880,5.98,117.8,3.18,38.47
2024-06-01,Worldwide,Copilot,1981471,5.99,108.2,3.13,43.91
2024-07-01,Worldwide,Copilot,1823456,5.91,133.7,3.08,45.4
2024-08-01,Worldwide,Copilot,1954565,5.98,115.5,3.12,35.21
2024-09-01,Worldwide,Copilot,1579608,5.79,120.9,2.67,34.52
2024-10-01,Worldwide,Copilot,1504034,5.75,124.3,2.62,45.88
2024-11-01,Worldwide,Copilot,1594958,5.8,125.3,3.27,40.98
2024-12-01,Worldwide,Copilot,1840702,5.92,112.4,3.11,47.36
2025-01-01,Worldwide,Copilot,2376397,6.19,122.3,2.91,38.09
2025-02-01,Worldwide,Copilot,2025472,6.01,140.0,2.73,43.2
2025-03-01,Worldwide,Copilot,2551283,6.28,132.2,3.39,42.94
2025-04-01,Worldwide,Copilot,2731531,6.37,127.8,3.32,36.06
2025-05-01,Worldwide,Copilot,2306470,6.15,126.1,2.75,38.35
2025-06-01,Worldwide,Copilot,2270312,6.14,133.3,2.55,36.53
2025-07-01,Worldwide,Copilot,2121351,6.06,99.2,2.82,47.87
2025-08-01,Worldwide,Copilot,1855792,5.93,119.9,2.6,42.11
2025-09-01,Worldwide,Copilot,1922258,5.96,121.1,2.79,37.97
2025-10-01,Worldwide,Copilot,1933401,5.97,140.0,3.36,38.54
2025-11-01,Worldwide,Copilot,1847575,5.92,122.7,2.82,37.99
2025-12-01,Worldwide,Copilot,1889417,5.94,116.1,3.29,34.49
2026-01-01,Worldwide,Copilot,2106739,6.05,101.4,3.03,41.16
2026-02-01,Worldwide,Copilot,2359092,6.18,122.1,3.65,37.8
2026-03-01,Worldwide,Copilot,2635214,6.32,123.6,2.68,38.41
2026-04-01,Worldwide,Copilot,2762868,6.38,115.6,2.46,37.94
2026-05-01,Worldwide,Copilot,2428683,6.21,106.7,3.13,35.39
2026-06-01,Worldwide,Copilot,2607829,6.3,119.5,3.44,38.62
2019-01-01,Worldwide,Perplexity,212284,5.11,118.7,2.8,34.97
2019-02-01,Worldwide,Perplexity,518637,5.26,115.2,3.19,40.98
2019-03-01,Worldwide,Perplexity,303483,5.15,112.5,2.0,40.0
2019-04-01,Worldwide,Perplexity,241205,5.12,112.7,2.73,38.58
2019-05-01,Worldwide,Perplexity,188858,5.09,101.5,3.14,41.34
2019-06-01,Worldwide,Perplexity,424104,5.21,116.5,3.1,46.78
2019-07-01,Worldwide,Perplexity,402754,5.2,101.3,2.85,45.17
2019-08-01,Worldwide,Perplexity,281032,5.14,107.3,3.05,37.71
2019-09-01,Worldwide,Perplexity,529280,5.26,115.2,2.51,43.2
2019-10-01,Worldwide,Perplexity,396566,5.2,101.5,2.78,35.93
2019-11-01,Worldwide,Perplexity,221458,5.11,124.8,3.5,45.03
2019-12-01,Worldwide,Perplexity,393153,5.2,126.6,3.15,41.83
2020-01-01,Worldwide,Perplexity,455553,5.23,117.3,2.57,32.09
2020-02-01,Worldwide,Perplexity,460546,5.23,116.2,3.34,38.4
2020-03-01,Worldwide,Perplexity,615701,5.31,119.6,3.08,38.8
2020-04-01,Worldwide,Perplexity,628111,5.31,127.7,2.78,42.11
2020-05-01,Worldwide,Perplexity,599906,5.3,132.3,2.99,43.96
2020-06-01,Worldwide,Perplexity,537409,5.27,129.6,2.99,42.74
2020-07-01,Worldwide,Perplexity,411972,5.21,98.6,3.5,40.0
2020-08-01,Worldwide,Perplexity,402370,5.2,111.8,3.5,29.59
2020-09-01,Worldwide,Perplexity,752084,5.38,132.9,2.83,37.6
2020-10-01,Worldwide,Perplexity,1050370,5.53,122.1,3.25,36.0
2020-11-01,Worldwide,Perplexity,269476,5.13,111.5,2.44,34.19
2020-12-01,Worldwide,Perplexity,938638,5.47,118.2,3.09,31.09
2021-01-01,Worldwide,Perplexity,749864,5.37,121.0,3.75,36.3
2021-02-01,Worldwide,Perplexity,813891,5.41,121.6,3.15,45.49
2021-03-01,Worldwide,Perplexity,691639,5.35,123.3,3.21,43.94
2021-04-01,Worldwide,Perplexity,698770,5.35,115.1,2.94,34.27
2021-05-01,Worldwide,Perplexity,804427,5.4,99.3,3.33,37.11
2021-06-01,Worldwide,Perplexity,946884,5.47,121.4,3.11,42.25
2021-07-01,Worldwide,Perplexity,946168,5.47,137.5,2.89,42.46
2021-08-01,Worldwide,Perplexity,745852,5.37,114.8,2.89,35.53
2021-09-01,Worldwide,Perplexity,563302,5.28,117.6,2.74,41.41
2021-10-01,Worldwide,Perplexity,938806,5.47,122.7,3.6,36.0
2021-11-01,Worldwide,Perplexity,923574,5.46,105.8,3.32,33.84
2021-12-01,Worldwide,Perplexity,907232,5.45,103.8,2.38,33.55
2022-01-01,Worldwide,Perplexity,1009486,5.5,111.5,2.96,30.37
2022-02-01,Worldwide,Perplexity,1090459,5.55,129.5,2.33,22.64
2022-03-01,Worldwide,Perplexity,1070359,5.54,126.0,3.3,34.5
2022-04-01,Worldwide,Perplexity,968080,5.48,139.1,3.32,50.31
2022-05-01,Worldwide,Perplexity,1285219,5.64,111.7,2.76,39.0
2022-06-01,Worldwide,Perplexity,1075744,5.54,131.9,3.41,44.22
2022-07-01,Worldwide,Perplexity,1402203,5.7,114.7,3.85,42.93
2022-08-01,Worldwide,Perplexity,1107026,5.55,100.7,3.29,36.91
2022-09-01,Worldwide,Perplexity,1149031,5.57,127.0,2.87,36.42
2022-10-01,Worldwide,Perplexity,959282,5.48,124.9,2.73,39.98
2022-11-01,Worldwide,Perplexity,1024881,5.51,119.6,3.36,49.31
2022-12-01,Worldwide,Perplexity,1192723,5.6,122.7,4.08,47.42
2023-01-01,Worldwide,Perplexity,1117509,5.56,100.7,3.89,42.12
2023-02-01,Worldwide,Perplexity,1126534,5.56,137.1,3.34,36.59
2023-03-01,Worldwide,Perplexity,1764816,5.88,99.8,2.82,42.57
2023-04-01,Worldwide,Perplexity,1362984,5.68,113.5,3.29,34.97
2023-05-01,Worldwide,Perplexity,1400509,5.7,136.8,2.65,33.43
2023-06-01,Worldwide,Perplexity,1506575,5.75,129.6,3.43,37.89
2023-07-01,Worldwide,Perplexity,1549443,5.77,114.9,2.78,32.3
2023-08-01,Worldwide,Perplexity,1643800,5.82,104.4,3.3,43.24
2023-09-01,Worldwide,Perplexity,1375353,5.69,111.7,2.52,44.5
2023-10-01,Worldwide,Perplexity,1039977,5.52,112.9,2.94,42.24
2023-11-01,Worldwide,Perplexity,1416258,5.71,117.9,3.16,39.97
2023-12-01,Worldwide,Perplexity,1405442,5.7,114.5,2.93,52.67
2024-01-01,Worldwide,Perplexity,1429393,5.71,117.9,3.35,39.22
2024-02-01,Worldwide,Perplexity,1706658,5.85,129.7,3.52,30.7
2024-03-01,Worldwide,Perplexity,1498412,5.75,114.0,2.72,47.06
2024-04-01,Worldwide,Perplexity,2014833,6.01,113.6,2.9,41.17
2024-05-01,Worldwide,Perplexity,1823953,5.91,127.2,3.47,35.77
2024-06-01,Worldwide,Perplexity,1660658,5.83,122.0,3.63,38.56
2024-07-01,Worldwide,Perplexity,1716119,5.86,106.4,2.87,35.4
2024-08-01,Worldwide,Perplexity,1644501,5.82,127.4,2.45,44.41
2024-09-01,Worldwide,Perplexity,1441314,5.72,144.1,2.42,25.11
2024-10-01,Worldwide,Perplexity,1527910,5.76,119.8,3.71,44.46
2024-11-01,Worldwide,Perplexity,1559699,5.78,120.9,3.33,44.33
2024-12-01,Worldwide,Perplexity,1779641,5.89,115.8,2.77,41.18
2025-01-01,Worldwide,Perplexity,1711870,5.86,112.5,2.91,39.29
2025-02-01,Worldwide,Perplexity,2332758,6.17,108.2,2.31,35.48
2025-03-01,Worldwide,Perplexity,2021851,6.01,103.3,2.89,50.38
2025-04-01,Worldwide,Perplexity,2193856,6.1,132.8,2.98,36.85
2025-05-01,Worldwide,Perplexity,2151917,6.08,119.9,2.55,37.9
2025-06-01,Worldwide,Perplexity,2119981,6.06,129.3,2.67,43.72
2025-07-01,Worldwide,Perplexity,1913336,5.96,136.5,3.62,40.45
2025-08-01,Worldwide,Perplexity,1924705,5.96,116.1,3.11,23.85
2025-09-01,Worldwide,Perplexity,1896211,5.95,141.0,3.01,39.16
2025-10-01,Worldwide,Perplexity,1649012,5.82,123.2,3.43,42.68
2025-11-01,Worldwide,Perplexity,1726354,5.86,121.5,3.32,43.16
2025-12-01,Worldwide,Perplexity,2143899,6.07,137.9,2.88,40.57
2026-01-01,Worldwide,Perplexity,2204539,6.1,136.0,3.05,31.82
2026-02-01,Worldwide,Perplexity,2174097,6.09,113.9,3.11,41.08
2026-03-01,Worldwide,Perplexity,2195525,6.1,116.4,2.7,38.12
2026-04-01,Worldwide,Perplexity,2356843,6.18,127.2,2.51,33.23
2026-05-01,Worldwide,Perplexity,2525347,6.26,135.9,3.06,29.72
2026-06-01,Worldwide,Perplexity,2139918,6.07,117.4,2.57,36.32
2019-01-01,Worldwide,Claude,0,5.0,123.4,2.38,40.53
2019-02-01,Worldwide,Claude,0,5.0,125.0,3.21,41.4
2019-03-01,Worldwide,Claude,268008,5.13,118.8,3.25,41.51
2019-04-01,Worldwide,Claude,95343,5.05,134.0,2.79,34.03
2019-05-01,Worldwide,Claude,160150,5.08,124.5,2.9,50.19
2019-06-01,Worldwide,Claude,2030,5.0,139.1,2.57,35.18
2019-07-01,Worldwide,Claude,87067,5.04,113.8,2.99,37.61
2019-08-01,Worldwide,Claude,361720,5.18,120.9,2.77,31.35
2019-09-01,Worldwide,Claude,37865,5.02,122.4,2.83,39.42
2019-10-01,Worldwide,Claude,242009,5.12,124.5,3.34,34.42
2019-11-01,Worldwide,Claude,200709,5.1,109.2,3.09,43.12
2019-12-01,Worldwide,Claude,273089,5.14,117.3,3.07,41.37
2020-01-01,Worldwide,Claude,378674,5.19,113.9,2.71,46.14
2020-02-01,Worldwide,Claude,560205,5.28,130.1,2.15,37.44
2020-03-01,Worldwide,Claude,882184,5.44,113.3,3.05,36.25
2020-04-01,Worldwide,Claude,610534,5.31,123.8,3.42,51.24
2020-05-01,Worldwide,Claude,819771,5.41,131.4,2.74,43.31
2020-06-01,Worldwide,Claude,817964,5.41,117.2,2.94,38.06
2020-07-01,Worldwide,Claude,528440,5.26,127.4,3.07,49.75
2020-08-01,Worldwide,Claude,776438,5.39,112.9,3.31,41.66
2020-09-01,Worldwide,Claude,569099,5.28,118.9,3.55,37.28
2020-10-01,Worldwide,Claude,477406,5.24,110.6,2.7,49.73
2020-11-01,Worldwide,Claude,618650,5.31,112.9,2.96,42.53
2020-12-01,Worldwide,Claude,432014,5.22,130.8,3.17,41.73
2021-01-01,Worldwide,Claude,749739,5.37,125.5,3.27,36.24
2021-02-01,Worldwide,Claude,613984,5.31,124.7,2.54,36.36
2021-03-01,Worldwide,Claude,720577,5.36,112.8,3.47,32.45
2021-04-01,Worldwide,Claude,929840,5.46,111.4,2.94,41.8
2021-05-01,Worldwide,Claude,461545,5.23,130.5,3.25,38.59
